Model,RTH1004
SerialNumber,104946
Firmware Version,'1.80.3.4'

Acquisition Time Stamp,2022-01-26 14:15:27.233034736,2022-01-26 14:15:27.233034736,2022-01-26 14:15:27.233034736,2022-01-26 14:15:27.233034736,2022-01-26 14:15:27.233034736,2022-01-26 14:15:27.233034736,2022-01-26 14:15:27.233034736,2022-01-26 14:15:27.233034736
Waveform Type,DIGITAL,,,,,,,
,,,,,,,,
Horizontal Unit,s,,,,,,,
Horizontal Scale,0.0002,,,,,,,
Horizontal Position,0,,,,,,,
Reference Point,50 %,,,,,,,
Sample Interval,1.6e-08,,,,,,,
Record Length,125000,,,,,,,
,,,,,,,,
Vertical Unit,,,,,,,,
Threshold,1.4,1.4,1.4,1.4,1.4,1.4,1.4,1.4
,,,,,,,,
,,,,,,,,
History Index,0,0,0,0,0,0,0,0
History Time Stamp,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000,0.000000000000
,,,,,,,,
TIME,D7,D6,D5,D4,D3,D2,D1,D0
0.00047733,0,0,0,0,0,1,0,1
0.00047734,0,0,0,0,0,1,0,1
0.00047736,0,0,0,0,0,1,0,1
0.00047738,0,0,0,0,0,1,0,1
0.00047739,0,0,0,0,0,1,0,1
0.00047741,0,0,0,0,0,1,0,1
0.00047742,0,0,0,0,0,1,0,1
0.00047744,0,0,0,0,0,1,0,1
0.00047746,0,0,0,0,0,1,0,1
0.00047747,0,0,0,0,0,1,0,1
0.00047749,0,0,0,0,0,1,0,1
0.0004775,0,0,0,0,0,1,0,1
0.00047752,0,0,0,0,0,1,0,1
0.00047754,0,0,0,0,0,1,0,1
0.00047755,0,0,0,0,0,1,0,1
0.00047757,0,0,0,0,0,1,0,1
0.00047758,0,0,0,0,0,1,0,1
0.0004776,0,0,0,0,0,1,0,1
0.00047762,0,0,0,0,0,1,0,1
0.00047763,0,0,0,0,0,1,0,1
0.00047765,0,0,0,0,0,1,0,1
0.00047766,0,0,0,0,0,1,0,1
0.00047768,0,0,0,0,0,1,0,1
0.0004777,0,0,0,0,0,1,0,1
0.00047771,0,0,0,0,0,1,0,1
0.00047773,0,0,0,0,0,1,0,1
0.00047774,0,0,0,0,0,1,0,1
0.00047776,0,0,0,0,0,1,0,1
0.00047778,0,0,0,0,0,1,0,1
0.00047779,0,0,0,0,0,1,0,1
0.00047781,0,0,0,0,0,1,0,1
0.00047782,0,0,0,0,0,1,0,1
0.00047784,0,0,0,0,0,1,0,1
0.00047786,0,0,0,0,0,1,0,1
0.00047787,0,0,0,0,0,1,0,1
0.00047789,0,0,0,0,0,1,0,1
0.0004779,0,0,0,0,0,1,0,1
0.00047792,0,0,0,0,0,1,0,1
0.00047794,0,0,0,0,0,1,0,1
0.00047795,0,0,0,0,0,1,0,1
0.00047797,0,0,0,0,0,1,0,1
0.00047798,0,0,0,0,0,1,0,1
0.000478,0,0,0,0,0,1,0,1
0.00047802,0,0,0,0,0,1,0,1
0.00047803,0,0,0,0,0,1,0,1
0.00047805,0,0,0,0,0,1,0,1
0.00047806,0,0,0,0,0,1,0,1
0.00047808,0,0,0,0,0,1,0,1
0.0004781,0,0,0,0,0,1,0,1
0.00047811,0,0,0,0,0,1,0,1
0.00047813,0,0,0,0,0,1,0,1
0.00047814,0,0,0,0,0,1,0,1
0.00047816,0,0,0,0,0,1,0,1
0.00047818,0,0,0,0,0,1,0,1
0.00047819,0,0,0,0,0,1,0,1
0.00047821,0,0,0,0,0,1,0,1
0.00047822,0,0,0,0,0,1,0,1
0.00047824,0,0,0,0,0,1,0,1
0.00047826,0,0,0,0,0,1,0,1
0.00047827,0,0,0,0,0,1,0,1
0.00047829,0,0,0,0,0,1,0,1
0.0004783,0,0,0,0,0,1,0,1
0.00047832,0,0,0,0,0,1,0,1
0.00047834,0,0,0,0,0,1,0,1
0.00047835,0,0,0,0,0,1,0,1
0.00047837,0,0,0,0,0,1,0,1
0.00047838,0,0,0,0,0,1,0,1
0.0004784,0,0,0,0,0,1,0,1
0.00047842,0,0,0,0,0,1,0,1
0.00047843,0,0,0,0,0,1,0,1
0.00047845,0,0,0,0,0,1,0,1
0.00047846,0,0,0,0,0,1,0,1
0.00047848,0,0,0,0,0,1,0,1
0.0004785,0,0,0,0,0,1,0,1
0.00047851,0,0,0,0,0,1,0,1
0.00047853,0,0,0,0,0,1,0,1
0.00047854,0,0,0,0,0,1,0,1
0.00047856,0,0,0,0,0,1,0,1
0.00047858,0,0,0,0,0,1,0,1
0.00047859,0,0,0,0,0,1,0,1
0.00047861,0,0,0,0,0,1,0,1
0.00047862,0,0,0,0,0,1,0,1
0.00047864,0,0,0,0,0,1,0,1
0.00047866,0,0,0,0,0,1,0,1
0.00047867,0,0,0,0,0,1,0,1
0.00047869,0,0,0,0,0,1,0,1
0.0004787,0,0,0,0,0,1,0,1
0.00047872,0,0,0,0,0,1,0,1
0.00047874,0,0,0,0,0,1,0,1
0.00047875,0,0,0,0,0,1,0,1
0.00047877,0,0,0,0,0,1,0,1
0.00047878,0,0,0,0,0,1,0,1
0.0004788,0,0,0,0,0,1,0,1
0.00047882,0,0,0,0,0,1,0,1
0.00047883,0,0,0,0,0,1,0,1
0.00047885,0,0,0,0,0,1,0,1
0.00047886,0,0,0,0,0,1,0,1
0.00047888,0,0,0,0,0,1,0,1
0.0004789,0,0,0,0,0,1,0,1
0.00047891,0,0,0,0,0,1,0,1
0.00047893,0,0,0,0,0,1,0,1
0.00047894,0,0,0,0,0,1,0,1
0.00047896,0,0,0,0,0,1,0,1
0.00047898,0,0,0,0,0,1,0,1
0.00047899,0,0,0,0,0,1,0,1
0.00047901,0,0,0,0,0,1,0,1
0.00047902,0,0,0,0,0,1,0,1
0.00047904,0,0,0,0,0,1,0,1
0.00047906,0,0,0,0,0,1,0,1
0.00047907,0,0,0,0,0,1,0,1
0.00047909,0,0,0,0,0,1,0,1
0.0004791,0,0,0,0,0,1,0,1
0.00047912,0,0,0,0,0,1,0,1
0.00047914,0,0,0,0,0,1,0,1
0.00047915,0,0,0,0,0,1,0,1
0.00047917,0,0,0,0,0,1,0,1
0.00047918,0,0,0,0,0,1,0,1
0.0004792,0,0,0,0,0,1,0,1
0.00047922,0,0,0,0,0,1,0,1
0.00047923,0,0,0,0,0,1,0,1
0.00047925,0,0,0,0,0,1,0,1
0.00047926,0,0,0,0,0,1,0,1
0.00047928,0,0,0,0,0,1,0,1
0.0004793,0,0,0,0,0,1,0,1
0.00047931,0,0,0,0,0,1,0,1
0.00047933,0,0,0,0,0,1,0,1
0.00047934,0,0,0,0,0,1,0,1
0.00047936,0,0,0,0,0,1,0,1
0.00047938,0,0,0,0,0,1,0,1
0.00047939,0,0,0,0,0,1,0,1
0.00047941,0,0,0,0,0,1,0,1
0.00047942,0,0,0,0,0,1,0,1
0.00047944,0,0,0,0,0,1,0,1
0.00047946,0,0,0,0,0,1,0,1
0.00047947,0,0,0,0,0,1,0,1
0.00047949,0,0,0,0,0,1,0,1
0.0004795,0,0,0,0,0,1,0,1
0.00047952,0,0,0,0,0,1,0,1
0.00047954,0,0,0,0,0,1,0,1
0.00047955,0,0,0,0,0,1,0,1
0.00047957,0,0,0,0,0,1,0,1
0.00047958,0,0,0,0,0,1,0,1
0.0004796,0,0,0,0,0,1,0,1
0.00047962,0,0,0,0,0,1,0,1
0.00047963,0,0,0,0,0,1,0,1
0.00047965,0,0,0,0,0,1,0,1
0.00047966,0,0,0,0,0,1,0,1
0.00047968,0,0,0,0,0,1,0,1
0.0004797,0,0,0,0,0,1,0,1
0.00047971,0,0,0,0,0,1,0,1
0.00047973,0,0,0,0,0,1,0,1
0.00047974,0,0,0,0,0,1,0,1
0.00047976,0,0,0,0,0,1,0,1
0.00047978,0,0,0,0,0,1,0,1
0.00047979,0,0,0,0,0,1,0,1
0.00047981,0,0,0,0,0,1,0,1
0.00047982,0,0,0,0,0,1,0,1
0.00047984,0,0,0,0,0,1,0,1
0.00047986,0,0,0,0,0,1,0,1
0.00047987,0,0,0,0,0,1,0,1
0.00047989,0,0,0,0,0,1,0,1
0.0004799,0,0,0,0,0,1,0,1
0.00047992,0,0,0,0,0,1,0,1
0.00047994,0,0,0,0,0,1,0,1
0.00047995,0,0,0,0,0,1,0,1
0.00047997,0,0,0,0,0,1,0,1
0.00047998,0,0,0,0,0,1,0,1
0.00048,0,0,0,0,0,1,0,1
0.00048002,0,0,0,0,0,1,0,1
0.00048003,0,0,0,0,0,1,0,1
0.00048005,0,0,0,0,0,1,0,1
0.00048006,0,0,0,0,0,1,0,1
0.00048008,0,0,0,0,0,1,0,1
0.0004801,0,0,0,0,0,1,0,1
0.00048011,0,0,0,0,0,1,0,1
0.00048013,0,0,0,0,0,1,0,1
0.00048014,0,0,0,0,0,1,0,1
0.00048016,0,0,0,0,0,1,0,1
0.00048018,0,0,0,0,0,1,0,1
0.00048019,0,0,0,0,0,1,0,1
0.00048021,0,0,0,0,0,1,0,1
0.00048022,0,0,0,0,0,1,0,1
0.00048024,0,0,0,0,0,1,0,1
0.00048026,0,0,0,0,0,1,0,1
0.00048027,0,0,0,0,0,1,0,1
0.00048029,0,0,0,0,0,1,0,1
0.0004803,0,0,0,0,0,1,0,1
0.00048032,0,0,0,0,0,1,0,1
0.00048034,0,0,0,0,0,1,0,1
0.00048035,0,0,0,0,0,1,0,1
0.00048037,0,0,0,0,0,1,0,1
0.00048038,0,0,0,0,0,1,0,1
0.0004804,0,0,0,0,0,1,0,1
0.00048042,0,0,0,0,0,1,0,1
0.00048043,0,0,0,0,0,1,0,1
0.00048045,0,0,0,0,0,1,0,1
0.00048046,0,0,0,0,0,1,0,1
0.00048048,0,0,0,0,0,1,0,1
0.0004805,0,0,0,0,0,1,0,1
0.00048051,0,0,0,0,0,1,0,1
0.00048053,0,0,0,0,0,1,0,1
0.00048054,0,0,0,0,0,1,0,1
0.00048056,0,0,0,0,0,1,0,1
0.00048058,0,0,0,0,0,1,0,1
0.00048059,0,0,0,0,0,1,0,1
0.00048061,0,0,0,0,0,1,0,1
0.00048062,0,0,0,0,0,1,0,1
0.00048064,0,0,0,0,0,1,0,1
0.00048066,0,0,0,0,0,1,0,1
0.00048067,0,0,0,0,0,1,0,1
0.00048069,0,0,0,0,0,1,0,1
0.0004807,0,0,0,0,0,1,0,1
0.00048072,0,0,0,0,0,1,0,1
0.00048074,0,0,0,0,0,1,0,1
0.00048075,0,0,0,0,0,1,0,1
0.00048077,0,0,0,0,0,1,0,1
0.00048078,0,0,0,0,0,1,0,1
0.0004808,0,0,0,0,0,1,0,1
0.00048082,0,0,0,0,0,1,0,1
0.00048083,0,0,0,0,0,1,0,1
0.00048085,0,0,0,0,0,1,0,1
0.00048086,0,0,0,0,0,1,0,1
0.00048088,0,0,0,0,0,1,0,1
0.0004809,0,0,0,0,0,1,0,1
0.00048091,0,0,0,0,0,1,0,1
0.00048093,0,0,0,0,0,1,0,1
0.00048094,0,0,0,0,0,1,0,1
0.00048096,0,0,0,0,0,1,0,1
0.00048098,0,0,0,0,0,1,0,1
0.00048099,0,0,0,0,0,1,0,1
0.00048101,0,0,0,0,0,1,0,1
0.00048102,0,0,0,0,0,1,0,1
0.00048104,0,0,0,0,0,1,0,1
0.00048106,0,0,0,0,0,1,0,1
0.00048107,0,0,0,0,0,1,0,1
0.00048109,0,0,0,0,0,1,0,1
0.0004811,0,0,0,0,0,1,0,1
0.00048112,0,0,0,0,0,1,0,1
0.00048114,0,0,0,0,0,1,0,1
0.00048115,0,0,0,0,0,1,0,1
0.00048117,0,0,0,0,0,1,0,1
0.00048118,0,0,0,0,0,1,0,1
0.0004812,0,0,0,0,0,1,0,1
0.00048122,0,0,0,0,0,1,0,1
0.00048123,0,0,0,0,0,1,0,1
0.00048125,0,0,0,0,0,1,0,1
0.00048126,0,0,0,0,0,1,0,1
0.00048128,0,0,0,0,0,1,0,1
0.0004813,0,0,0,0,0,1,0,1
0.00048131,0,0,0,0,0,1,0,1
0.00048133,0,0,0,0,0,1,0,1
0.00048134,0,0,0,0,0,1,0,1
0.00048136,0,0,0,0,0,1,0,1
0.00048138,0,0,0,0,0,1,0,1
0.00048139,0,0,0,0,0,1,0,1
0.00048141,0,0,0,0,0,1,0,1
0.00048142,0,0,0,0,0,1,0,1
0.00048144,0,0,0,0,0,1,0,1
0.00048146,0,0,0,0,0,1,0,1
0.00048147,0,0,0,0,0,1,0,1
0.00048149,0,0,0,0,0,1,0,1
0.0004815,0,0,0,0,0,1,0,1
0.00048152,0,0,0,0,0,1,0,1
0.00048154,0,0,0,0,0,1,0,1
0.00048155,0,0,0,0,0,1,0,1
0.00048157,0,0,0,0,0,1,0,1
0.00048158,0,0,0,0,0,1,0,1
0.0004816,0,0,0,0,0,1,0,1
0.00048162,0,0,0,0,0,1,0,1
0.00048163,0,0,0,0,0,1,0,1
0.00048165,0,0,0,0,0,1,0,1
0.00048166,0,0,0,0,0,1,0,1
0.00048168,0,0,0,0,0,1,0,1
0.0004817,0,0,0,0,0,1,0,1
0.00048171,0,0,0,0,0,1,0,1
0.00048173,0,0,0,0,0,1,0,1
0.00048174,0,0,0,0,0,1,0,1
0.00048176,0,0,0,0,0,1,0,1
0.00048178,0,0,0,0,0,1,0,1
0.00048179,0,0,0,0,0,1,0,1
0.00048181,0,0,0,0,0,1,0,1
0.00048182,0,0,0,0,0,1,0,1
0.00048184,0,0,0,0,0,1,0,1
0.00048186,0,0,0,0,0,1,0,1
0.00048187,0,0,0,0,0,1,0,1
0.00048189,0,0,0,0,0,1,0,1
0.0004819,0,0,0,0,0,1,0,1
0.00048192,0,0,0,0,0,1,0,1
0.00048194,0,0,0,0,0,1,0,1
0.00048195,0,0,0,0,0,1,0,1
0.00048197,0,0,0,0,0,1,0,1
0.00048198,0,0,0,0,0,1,0,1
0.000482,0,0,0,0,0,1,0,1
0.00048202,0,0,0,0,0,1,0,1
0.00048203,0,0,0,0,0,1,0,1
0.00048205,0,0,0,0,0,1,0,1
0.00048206,0,0,0,0,0,1,0,1
0.00048208,0,0,0,0,0,1,0,1
0.0004821,0,0,0,0,0,1,0,1
0.00048211,0,0,0,0,0,1,0,1
0.00048213,0,0,0,0,0,1,0,1
0.00048214,0,0,0,0,0,1,0,1
0.00048216,0,0,0,0,0,1,0,1
0.00048218,0,0,0,0,0,1,0,1
0.00048219,0,0,0,0,0,1,0,1
0.00048221,0,0,0,0,0,1,0,1
0.00048222,0,0,0,0,0,1,0,1
0.00048224,0,0,0,0,0,1,0,1
0.00048226,0,0,0,0,0,1,0,1
0.00048227,0,0,0,0,0,1,0,1
0.00048229,0,0,0,0,0,1,0,1
0.0004823,0,0,0,0,0,1,0,1
0.00048232,0,0,0,0,0,1,0,1
0.00048234,0,0,0,0,0,1,0,1
0.00048235,0,0,0,0,0,1,0,1
0.00048237,0,0,0,0,0,1,0,1
0.00048238,0,0,0,0,0,1,0,1
0.0004824,0,0,0,0,0,1,0,1
0.00048242,0,0,0,0,0,1,0,1
0.00048243,0,0,0,0,0,1,0,1
0.00048245,0,0,0,0,0,1,0,1
0.00048246,0,0,0,0,0,1,0,1
0.00048248,0,0,0,0,0,1,0,1
0.0004825,0,0,0,0,0,1,0,1
0.00048251,0,0,0,0,0,1,0,1
0.00048253,0,0,0,0,0,1,0,1
0.00048254,0,0,0,0,0,1,0,1
0.00048256,0,0,0,0,0,1,0,1
0.00048258,0,0,0,0,0,1,0,1
0.00048259,0,0,0,0,0,1,0,1
0.00048261,0,0,0,0,0,1,0,1
0.00048262,0,0,0,0,0,1,0,1
0.00048264,0,0,0,0,0,1,0,1
0.00048266,0,0,0,0,0,1,0,1
0.00048267,0,0,0,0,0,1,0,1
0.00048269,0,0,0,0,0,1,0,1
0.0004827,0,0,0,0,0,1,0,1
0.00048272,0,0,0,0,0,1,0,1
0.00048274,0,0,0,0,0,1,0,1
0.00048275,0,0,0,0,0,1,0,1
0.00048277,0,0,0,0,0,1,0,1
0.00048278,0,0,0,0,0,1,0,1
0.0004828,0,0,0,0,0,1,0,1
0.00048282,0,0,0,0,0,1,0,1
0.00048283,0,0,0,0,0,1,0,1
0.00048285,0,0,0,0,0,1,0,1
0.00048286,0,0,0,0,0,1,0,1
0.00048288,0,0,0,0,0,1,0,1
0.0004829,0,0,0,0,0,1,0,1
0.00048291,0,0,0,0,0,1,0,1
0.00048293,0,0,0,0,0,1,0,1
0.00048294,0,0,0,0,0,1,0,1
0.00048296,0,0,0,0,0,1,0,1
0.00048298,0,0,0,0,0,1,0,1
0.00048299,0,0,0,0,0,1,0,1
0.00048301,0,0,0,0,0,1,0,1
0.00048302,0,0,0,0,0,1,0,1
0.00048304,0,0,0,0,0,1,0,1
0.00048306,0,0,0,0,0,1,0,1
0.00048307,0,0,0,0,0,1,0,1
0.00048309,0,0,0,0,0,1,0,1
0.0004831,0,0,0,0,0,1,0,1
0.00048312,0,0,0,0,0,1,0,1
0.00048314,0,0,0,0,0,1,0,1
0.00048315,0,0,0,0,0,1,0,1
0.00048317,0,0,0,0,0,1,0,1
0.00048318,0,0,0,0,0,1,0,1
0.0004832,0,0,0,0,0,1,0,1
0.00048322,0,0,0,0,0,1,0,1
0.00048323,0,0,0,0,0,1,0,1
0.00048325,0,0,0,0,0,1,0,1
0.00048326,0,0,0,0,0,1,0,1
0.00048328,0,0,0,0,0,1,0,1
0.0004833,0,0,0,0,0,1,0,1
0.00048331,0,0,0,0,0,1,0,1
0.00048333,0,0,0,0,0,1,0,1
0.00048334,0,0,0,0,0,1,0,1
0.00048336,0,0,0,0,0,1,0,1
0.00048338,0,0,0,0,0,1,0,1
0.00048339,0,0,0,0,0,1,0,1
0.00048341,0,0,0,0,0,1,0,1
0.00048342,0,0,0,0,0,1,0,1
0.00048344,0,0,0,0,0,1,0,1
0.00048346,0,0,0,0,0,1,0,1
0.00048347,0,0,0,0,0,1,0,1
0.00048349,0,0,0,0,0,1,0,1
0.0004835,0,0,0,0,0,1,0,1
0.00048352,0,0,0,0,0,1,0,1
0.00048354,0,0,0,0,0,1,0,1
0.00048355,0,0,0,0,0,1,0,1
0.00048357,0,0,0,0,0,1,0,1
0.00048358,0,0,0,0,0,1,0,1
0.0004836,0,0,0,0,0,1,0,1
0.00048362,0,0,0,0,0,1,0,1
0.00048363,0,0,0,0,0,1,0,1
0.00048365,0,0,0,0,0,1,0,1
0.00048366,0,0,0,0,0,1,0,1
0.00048368,0,0,0,0,0,1,0,1
0.0004837,0,0,0,0,0,1,0,1
0.00048371,0,0,0,0,0,1,0,1
0.00048373,0,0,0,0,0,1,0,1
0.00048374,0,0,0,0,0,1,0,1
0.00048376,0,0,0,0,0,1,0,1
0.00048378,0,0,0,0,0,1,0,1
0.00048379,0,0,0,0,0,1,0,1
0.00048381,0,0,0,0,0,1,0,1
0.00048382,0,0,0,0,0,1,0,1
0.00048384,0,0,0,0,0,1,0,1
0.00048386,0,0,0,0,0,1,0,1
0.00048387,0,0,0,0,0,1,0,1
0.00048389,0,0,0,0,0,1,0,1
0.0004839,0,0,0,0,0,1,0,1
0.00048392,0,0,0,0,0,1,0,1
0.00048394,0,0,0,0,0,1,0,1
0.00048395,0,0,0,0,0,1,0,1
0.00048397,0,0,0,0,0,1,0,1
0.00048398,0,0,0,0,0,1,0,1
0.000484,0,0,0,0,0,1,0,1
0.00048402,0,0,0,0,0,1,0,1
0.00048403,0,0,0,0,0,1,0,1
0.00048405,0,0,0,0,0,1,0,1
0.00048406,0,0,0,0,0,1,0,1
0.00048408,0,0,0,0,0,1,0,1
0.0004841,0,0,0,0,0,1,0,1
0.00048411,0,0,0,0,0,1,0,1
0.00048413,0,0,0,0,0,1,0,1
0.00048414,0,0,0,0,0,1,0,1
0.00048416,0,0,0,0,0,1,0,1
0.00048418,0,0,0,0,0,1,0,1
0.00048419,0,0,0,0,0,1,0,1
0.00048421,0,0,0,0,0,1,0,1
0.00048422,0,0,0,0,0,1,0,1
0.00048424,0,0,0,0,0,1,0,1
0.00048426,0,0,0,0,0,1,0,1
0.00048427,0,0,0,0,0,1,0,1
0.00048429,0,0,0,0,0,1,0,1
0.0004843,0,0,0,0,0,1,0,1
0.00048432,0,0,0,0,0,1,0,1
0.00048434,0,0,0,0,0,1,0,1
0.00048435,0,0,0,0,0,1,0,1
0.00048437,0,0,0,0,0,1,0,1
0.00048438,0,0,0,0,0,1,0,1
0.0004844,0,0,0,0,0,1,0,1
0.00048442,0,0,0,0,0,1,0,1
0.00048443,0,0,0,0,0,1,0,1
0.00048445,0,0,0,0,0,1,0,1
0.00048446,0,0,0,0,0,1,0,1
0.00048448,0,0,0,0,0,1,0,1
0.0004845,0,0,0,0,0,1,0,1
0.00048451,0,0,0,0,0,1,0,1
0.00048453,0,0,0,0,0,1,0,1
0.00048454,0,0,0,0,0,1,0,1
0.00048456,0,0,0,0,0,1,0,1
0.00048458,0,0,0,0,0,1,0,1
0.00048459,0,0,0,0,0,1,0,1
0.00048461,0,0,0,0,0,1,0,1
0.00048462,0,0,0,0,0,1,0,1
0.00048464,0,0,0,0,0,1,0,1
0.00048466,0,0,0,0,0,1,0,1
0.00048467,0,0,0,0,0,1,0,1
0.00048469,0,0,0,0,0,1,0,1
0.0004847,0,0,0,0,0,1,0,1
0.00048472,0,0,0,0,0,1,0,1
0.00048474,0,0,0,0,0,1,0,1
0.00048475,0,0,0,0,0,1,0,1
0.00048477,0,0,0,0,0,1,0,1
0.00048478,0,0,0,0,0,1,0,1
0.0004848,0,0,0,0,0,1,0,1
0.00048482,0,0,0,0,0,1,0,1
0.00048483,0,0,0,0,0,1,0,1
0.00048485,0,0,0,0,0,1,0,1
0.00048486,0,0,0,0,0,1,0,1
0.00048488,0,0,0,0,0,1,0,1
0.0004849,0,0,0,0,0,1,0,1
0.00048491,0,0,0,0,0,1,0,1
0.00048493,0,0,0,0,0,1,0,1
0.00048494,0,0,0,0,0,1,0,1
0.00048496,0,0,0,0,0,1,0,1
0.00048498,0,0,0,0,0,1,0,1
0.00048499,0,0,0,0,0,1,0,1
0.00048501,0,0,0,0,0,1,0,1
0.00048502,0,0,0,0,0,1,0,1
0.00048504,0,0,0,0,0,1,0,1
0.00048506,0,0,0,0,0,1,0,1
0.00048507,0,0,0,0,0,1,0,1
0.00048509,0,0,0,0,0,1,0,1
0.0004851,0,0,0,0,0,1,0,1
0.00048512,0,0,0,0,0,1,0,1
0.00048514,0,0,0,0,0,1,0,1
0.00048515,0,0,0,0,0,1,0,1
0.00048517,0,0,0,0,0,1,0,1
0.00048518,0,0,0,0,0,1,0,1
0.0004852,0,0,0,0,0,1,0,1
0.00048522,0,0,0,0,0,1,0,1
0.00048523,0,0,0,0,0,1,0,1
0.00048525,0,0,0,0,0,1,0,1
0.00048526,0,0,0,0,0,1,0,1
0.00048528,0,0,0,0,0,1,0,1
0.0004853,0,0,0,0,0,1,0,1
0.00048531,0,0,0,0,0,1,0,1
0.00048533,0,0,0,0,0,1,0,1
0.00048534,0,0,0,0,0,1,0,1
0.00048536,0,0,0,0,0,1,0,1
0.00048538,0,0,0,0,0,1,0,1
0.00048539,0,0,0,0,0,1,0,1
0.00048541,0,0,0,0,0,1,0,1
0.00048542,0,0,0,0,0,1,0,1
0.00048544,0,0,0,0,0,1,0,1
0.00048546,0,0,0,0,0,1,0,1
0.00048547,0,0,0,0,0,1,0,1
0.00048549,0,0,0,0,0,1,0,1
0.0004855,0,0,0,0,0,1,0,1
0.00048552,0,0,0,0,0,1,0,1
0.00048554,0,0,0,0,0,1,0,1
0.00048555,0,0,0,0,0,1,0,1
0.00048557,0,0,0,0,0,1,0,1
0.00048558,0,0,0,0,0,1,0,1
0.0004856,0,0,0,0,0,1,0,1
0.00048562,0,0,0,0,0,1,0,1
0.00048563,0,0,0,0,0,1,0,1
0.00048565,0,0,0,0,0,1,0,1
0.00048566,0,0,0,0,0,1,0,1
0.00048568,0,0,0,0,0,1,0,1
0.0004857,0,0,0,0,0,1,0,1
0.00048571,0,0,0,0,0,1,0,1
0.00048573,0,0,0,0,0,1,0,1
0.00048574,0,0,0,0,0,1,0,1
0.00048576,0,0,0,0,0,1,0,1
0.00048578,0,0,0,0,0,1,0,1
0.00048579,0,0,0,0,0,1,0,1
0.00048581,0,0,0,0,0,1,0,1
0.00048582,0,0,0,0,0,1,0,1
0.00048584,0,0,0,0,0,1,0,1
0.00048586,0,0,0,0,0,1,0,1
0.00048587,0,0,0,0,0,1,0,1
0.00048589,0,0,0,0,0,1,0,1
0.0004859,0,0,0,0,0,1,0,1
0.00048592,0,0,0,0,0,1,0,1
0.00048594,0,0,0,0,0,1,0,1
0.00048595,0,0,0,0,0,1,0,1
0.00048597,0,0,0,0,0,1,0,1
0.00048598,0,0,0,0,0,1,0,1
0.000486,0,0,0,0,0,1,0,1
0.00048602,0,0,0,0,0,1,0,1
0.00048603,0,0,0,0,0,1,0,1
0.00048605,0,0,0,0,0,1,0,1
0.00048606,0,0,0,0,0,1,0,1
0.00048608,0,0,0,0,0,1,0,1
0.0004861,0,0,0,0,0,1,0,1
0.00048611,0,0,0,0,0,1,0,1
0.00048613,0,0,0,0,0,1,0,1
0.00048614,0,0,0,0,0,1,0,1
0.00048616,0,0,0,0,0,1,0,1
0.00048618,0,0,0,0,0,1,0,1
0.00048619,0,0,0,0,0,1,0,1
0.00048621,0,0,0,0,0,1,0,1
0.00048622,0,0,0,0,0,1,0,1
0.00048624,0,0,0,0,0,1,0,1
0.00048626,0,0,0,0,0,1,0,1
0.00048627,0,0,0,0,0,1,0,1
0.00048629,0,0,0,0,0,1,0,1
0.0004863,0,0,0,0,0,1,0,1
0.00048632,0,0,0,0,0,1,0,1
0.00048634,0,0,0,0,0,1,0,1
0.00048635,0,0,0,0,0,1,0,1
0.00048637,0,0,0,0,0,1,0,1
0.00048638,0,0,0,0,0,1,0,1
0.0004864,0,0,0,0,0,1,0,1
0.00048642,0,0,0,0,0,1,0,1
0.00048643,0,0,0,0,0,1,0,1
0.00048645,0,0,0,0,0,1,0,1
0.00048646,0,0,0,0,0,1,0,1
0.00048648,0,0,0,0,0,1,0,1
0.0004865,0,0,0,0,0,1,0,1
0.00048651,0,0,0,0,0,1,0,1
0.00048653,0,0,0,0,0,1,0,1
0.00048654,0,0,0,0,0,1,0,1
0.00048656,0,0,0,0,0,1,0,1
0.00048658,0,0,0,0,0,1,0,1
0.00048659,0,0,0,0,0,1,0,1
0.00048661,0,0,0,0,0,1,0,1
0.00048662,0,0,0,0,0,1,0,1
0.00048664,0,0,0,0,0,1,0,1
0.00048666,0,0,0,0,0,1,0,1
0.00048667,0,0,0,0,0,1,0,1
0.00048669,0,0,0,0,0,1,0,1
0.0004867,0,0,0,0,0,1,0,1
0.00048672,0,0,0,0,0,1,0,1
0.00048674,0,0,0,0,0,1,0,1
0.00048675,0,0,0,0,0,1,0,1
0.00048677,0,0,0,0,0,1,0,1
0.00048678,0,0,0,0,0,1,0,1
0.0004868,0,0,0,0,0,1,0,1
0.00048682,0,0,0,0,0,1,0,1
0.00048683,0,0,0,0,0,1,0,1
0.00048685,0,0,0,0,0,1,0,1
0.00048686,0,0,0,0,0,1,0,1
0.00048688,0,0,0,0,0,1,0,1
0.0004869,0,0,0,0,0,1,0,1
0.00048691,0,0,0,0,0,1,0,1
0.00048693,0,0,0,0,0,1,0,1
0.00048694,0,0,0,0,0,1,0,1
0.00048696,0,0,0,0,0,1,0,1
0.00048698,0,0,0,0,0,1,0,1
0.00048699,0,0,0,0,0,1,0,1
0.00048701,0,0,0,0,0,1,0,1
0.00048702,0,0,0,0,0,1,0,1
0.00048704,0,0,0,0,0,1,0,1
0.00048706,0,0,0,0,0,1,0,1
0.00048707,0,0,0,0,0,1,0,1
0.00048709,0,0,0,0,0,1,0,1
0.0004871,0,0,0,0,0,1,0,1
